feature,mean_importance
menopause,-0.01230241959981775
tumor-size,-0.004606436992025587
breast-quad,-0.002483065407879037
age,-0.0004313738706390735
breast,0.00024028096190600312
irradiat,0.004103151991140775
inv-nodes,0.010876660401442261
node-caps,0.011544287489210015
deg-malig,0.022265792077046175
