feature,mean_importance
irradiat,-0.0010231215324072451
breast-quad,0.0004347787048986973
breast,0.0025143298125694493
menopause,0.002906436730475348
age,0.006877626120778335
inv-nodes,0.025870320304596038
tumor-size,0.027892417645596402
deg-malig,0.03405305383923376
node-caps,0.03420403553307287
