feature,mean_importance
inv-nodes,-0.01138419529241157
age,-0.006779318727721662
irradiat,-0.006469371200872476
breast-quad,0.0
node-caps,0.0028649067150541274
menopause,0.0036336017111858743
breast,0.009288787866960102
tumor-size,0.010272271862701809
deg-malig,0.051465880875242044
