feature,mean_importance
age,-0.014749098886568812
menopause,-0.004854677711045285
breast,-5.674189876667679e-05
breast-quad,0.0
irradiat,0.0013541759492937012
tumor-size,0.0060372572999833896
node-caps,0.008175137412695776
inv-nodes,0.008894393643446552
deg-malig,0.03088005588344629
