feature,mean_importance
menopause,-0.0037740270141103593
tumor-size,-2.8340038255725285e-05
age,0.0029600346470386564
breast-quad,0.003609831718911871
breast,0.0036900672852031137
irradiat,0.004706721713139928
node-caps,0.013937532115177231
inv-nodes,0.026253538077113458
deg-malig,0.04615028898322064
