feature,mean_importance
breast-quad,-0.0035625185362250455
random_feature,-0.0022722233796055092
Dist_Cluster_0,-0.0021995355466090326
node-caps,-0.000539045045965847
Cluster,0.0
menopause,0.004343783669139833
breast,0.005407593790806464
age,0.005431093868957082
irradiat,0.009090418575721414
tumor-size,0.01236250473425673
inv-nodes,0.02053866944081213
deg-malig,0.027221569530942836
