feature,mean_importance
inv-nodes,-0.03575946639474183
irradiat,-0.017060666421441727
tumor-size,-0.013968429640707481
breast-quad,-0.008932744292928807
random_feature,-0.0010173215286008118
Cluster,0.0
node-caps,1.3513887812188764e-05
menopause,0.0014673211465497493
breast,0.00156039909883825
deg-malig,0.006986708030260913
age,0.009180476768674773
Dist_Cluster_0,0.033474838859337885
