feature,mean_importance
menopause,-0.005589419647531957
tumor-size,-0.0022637161049632536
breast,0.00399100232594356
irradiat,0.006449440865310097
breast-quad,0.00714499499495187
age,0.007410455133889748
node-caps,0.012089110884069155
inv-nodes,0.025032822299400202
deg-malig,0.04545642777181171
