feature,mean_importance
tumor-size,-0.020070084444653923
age,-0.004023420648768416
inv-nodes,0.00010422973690220605
irradiat,0.00022022063419362413
breast-quad,0.0005908583243575905
menopause,0.0015199783671664413
breast,0.0022707176936269
node-caps,0.010851729264648991
deg-malig,0.04130717134990749
