0,0.6500360868298298,0.8518787120407404
1,0.5244565007584373,0.6279868610318446
2,0.5221422742426183,0.5921970459447574
3,0.5144637125664645,0.5933968137955579
4,0.5115615704478154,0.5708345661824821
5,0.5076842784423087,0.5520858044803354
6,0.5079135438059436,0.5494173788607364
7,0.5079007057807218,0.5448383004963911
8,0.5100422905996086,0.5413836921400957
9,0.5091153175156479,0.5352901944096774
10,0.5079136124826705,0.5307653338972702
11,0.5068118400553734,0.5311265170829435
12,0.5066726676812605,0.5288822678976413
13,0.5081102112781696,0.5271425433649758
14,0.5084036996443118,0.5309978161399728
15,0.5082539538523241,0.5353578903277065
16,0.5089823037896001,0.5361515488733913
17,0.5082249119616548,0.5354741618648248
18,0.5071489917887884,0.5348443439874745
19,0.5066164709983482,0.53815233422097
20,0.5057461057704856,0.5352962725346849
21,0.5058232055179097,0.5389233984200736
22,0.5046587678288502,0.5424802592978413
23,0.5051171735655412,0.5434747693664658
24,0.5052394171558788,0.5468657008020447
25,0.5049610610666937,0.5436469245695605
26,0.5045146967832178,0.5415789874651235
27,0.5035869514337249,0.5439803668442662
28,0.5038498836637232,0.5431427867878506
29,0.5037950346802651,0.5432988261578388
30,0.5038110283151679,0.5426777315245523
31,0.5038491102930274,0.5460273937512282
32,0.5025594475263195,0.5459038265348776
33,0.5018811898335391,0.5474944721456886
34,0.5024108540491179,0.5474994924132158
35,0.5026322976040354,0.5497841723337442
36,0.5018626809517074,0.5465864075453124
37,0.5018596059605601,0.5460312379926169
38,0.5014104021024801,0.5456543434233128
39,0.5014132957087627,0.5451825675779853
40,0.5013343404879174,0.5434246948210381
41,0.5008782798171401,0.5434025352141955
42,0.5005796437149258,0.5442319008019636
43,0.5002170644708916,0.5453931164282558
44,0.5001175019224029,0.5463616333821346
45,0.5004576262997186,0.5446060855246617
46,0.5004854284487107,0.5469925411578767
47,0.5002363061298684,0.5452320794573127
48,0.5001834908336071,0.5437672569622545
49,0.5005920866528772,0.5437717198368676
50,0.5004330595152198,0.5431645069519953
51,0.5003260293699049,0.5426019771516318
52,0.5002163783182205,0.5439193749649278
53,0.4992601233828542,0.5430699911259187
54,0.4990345955927949,0.5427932227817672
55,0.4987980762893249,0.5421009704345751
56,0.4991217720881932,0.543687215053265
57,0.4992612428105654,0.5457012381255667
58,0.49916190866131804,0.5451155197213794
59,0.4990513659617694,0.5452486871124438
60,0.4989254213080263,0.5438092147083678
61,0.4987875774825612,0.5426491091205171
62,0.49811057054699975,0.5417330052354297
63,0.49807977797446906,0.5408503642847043
