feature,mean_importance
age,-0.0076381609648072946
breast,-1.7058798393287943e-05
menopause,0.0
breast-quad,0.0
irradiat,0.003326727207119262
tumor-size,0.006657324450492807
node-caps,0.007870282085968095
inv-nodes,0.009712558157274388
deg-malig,0.026287589678282663
