feature,mean_importance
tumor-size,-0.024382420363927883
breast-quad,-0.010581039440907668
inv-nodes,-0.010221595455114429
menopause,-0.0018692337537546066
irradiat,-0.0004688411684984128
node-caps,0.00043782542193193663
breast,0.0011838665239928049
age,0.00669675100043825
deg-malig,0.03099922380488047
