feature,mean_importance
menopause,-0.009013620694755042
age,-0.0054810770096267005
breast-quad,-0.0015583653103443673
breast,0.0018156125743933992
irradiat,0.006483052205406658
tumor-size,0.017522262817081535
inv-nodes,0.018087996772147286
node-caps,0.021988111529539965
deg-malig,0.060966096729251976
